timestamp,vehicle_id,latitude,longitude,speed_kmh,steering_angle,camera_detections,radar_distance,autopilot_mode
2025-10-01 00:09:30,VEH002,37.77832963532445,-122.42067175016868,115.29239926680324,-7.251166382255464,4,97.42348003341651,1
2025-10-01 00:10:00,VEH001,37.79429611908608,-122.42625668166662,83.53711125995225,25.98325011963465,5,69.05699066674848,1
2025-10-01 00:10:30,VEH001,37.78777392648659,-122.42530639734672,22.38937215851417,-20.36585174771466,3,29.402936219368826,1
2025-10-01 00:11:00,VEH002,37.785597292902004,-122.41332453276364,18.97257457925029,-10.543783415991562,6,39.4757931523869,1
2025-10-01 00:11:30,VEH002,37.77556153374543,-122.42428108211138,68.35947632644907,-29.934780261217597,9,41.80104892745577,1
2025-10-01 00:12:00,VEH001,37.77841766137814,-122.43640382494635,76.02224707639189,-22.275888637465766,3,17.05648708774896,1
2025-10-01 00:12:30,VEH001,37.78013807363088,-122.43691246623816,99.74851558460864,-27.97624309080043,7,17.744110508248713,1
2025-10-01 00:13:00,VEH001,37.775032413735275,-122.4403737343349,108.39853790562739,-42.81299440507211,1,16.54268290176172,1
2025-10-01 00:13:30,VEH003,37.771144305396916,-122.43357494244756,47.10401328698479,-40.84504602084703,9,53.123085498217854,1
2025-10-01 00:14:00,VEH003,37.75084287257124,-122.4313993485231,101.29018108457873,30.206188073754305,3,68.0702365004914,0
2025-10-01 00:14:30,VEH003,37.78207765409125,-122.42914022335604,65.08560423800806,27.34235735405759,6,59.890627091861006,1
2025-10-01 00:15:00,VEH002,37.785314472168835,-122.41653967576507,56.46985687224236,-32.33498752726387,4,97.82118417442815,0
2025-10-01 00:15:30,VEH003,37.763288811438436,-122.43211997384182,83.87647752693455,15.110572756598897,9,14.335708081249882,1
2025-10-01 00:16:00,VEH002,37.780951686497204,-122.42859423962055,12.383395361358453,22.107986522304092,1,98.67449181767,0
2025-10-01 00:16:30,VEH002,37.768984733216826,-122.43771819607929,31.846380687901505,-40.385291410433595,2,47.73404552101341,0
2025-10-01 00:17:00,VEH003,37.77123470817593,-122.42600402899548,98.01152224936659,-37.0310843158666,3,23.426013202159492,1
2025-10-01 00:17:30,VEH002,37.788007605273634,-122.4121611108285,60.489460600489075,5.671592601912493,4,94.4415209485642,1
2025-10-01 00:18:00,VEH003,37.764993656097865,-122.41963372054146,108.96521237785127,-11.326455561562991,6,47.92410439417008,1
2025-10-01 00:18:30,VEH003,37.76497852211307,-122.41858011781336,10.644448065949303,17.94521106184259,2,36.040001610630995,1
2025-10-01 00:19:00,VEH001,37.79294834365644,-122.41941953998867,37.609537317605415,5.191949798969898,8,22.95339017415975,1
2025-10-01 00:19:30,VEH003,37.77344443301464,-122.43224819418099,42.66598713648439,-42.20805530646219,9,28.25179420934861,1
2025-10-01 00:20:00,VEH001,37.78736545593231,-122.42348755824338,50.72643872677849,16.531069032127657,2,97.96351200226749,1
2025-10-01 00:20:30,VEH003,37.75891297138171,-122.41719024631712,118.4184061877098,-26.647380313417937,4,31.789397110667885,1
2025-10-01 00:21:00,VEH003,37.759713967304094,-122.40970443108066,37.2795256881842,-16.866013918170598,4,97.8249805284413,1
2025-10-01 00:21:30,VEH001,37.76577055484422,-122.41576395334508,62.24189435585203,21.275039382346662,6,34.36106868798454,1
2025-10-01 00:22:00,VEH001,37.77008539223468,-122.4105939053072,64.3285588645202,24.412806059959046,5,24.67900962767907,1
2025-10-01 00:22:30,VEH003,37.76086713403347,-122.43026236500184,92.49575263288399,-13.876686920507144,2,19.969689924381036,1
2025-10-01 00:23:00,VEH002,37.7785929647643,-122.43443339993665,62.14427929029695,-36.969552778526285,0,42.36174151685171,1
2025-10-01 00:23:30,VEH001,37.77924594168657,-122.43692420781949,72.68848807446128,24.270555465969544,5,25.207031956432665,1
2025-10-01 00:24:00,VEH002,37.76591857122162,-122.41122933463268,90.39936609130939,33.318916799291195,5,70.29992045505121,1
2025-10-01 00:24:30,VEH002,37.766714013006094,-122.43379698164584,12.135840561593438,41.78809300398902,3,25.497630065669888,1
2025-10-01 00:25:00,VEH002,37.76803218566149,-122.40878294807112,115.61665482299632,-16.395577996742112,1,83.86889080979118,1
2025-10-01 00:25:30,VEH001,37.76325114201107,-122.4238598511748,101.55650112953377,-33.853312329315706,8,83.73310333184035,0
2025-10-01 00:26:00,VEH002,37.745944423000225,-122.40271240399058,46.65271363477284,39.389457055409025,5,29.98158465671048,0
2025-10-01 00:26:30,VEH001,37.77404959693855,-122.42388618853471,87.4101106888492,-9.021087838265347,0,75.84693278770932,0
2025-10-01 00:27:00,VEH002,37.77059562307299,-122.42333796856161,91.4790125290496,-36.58194333760917,7,86.03949584598642,1
2025-10-01 00:27:30,VEH003,37.77161854155174,-122.41873030159931,102.02957392987882,-0.10971383444594807,9,59.83301870584037,1
2025-10-01 00:28:00,VEH003,37.76478196478991,-122.42354617944576,22.598019016086255,-27.852792387611444,6,37.900576264677376,1
2025-10-01 00:28:30,VEH001,37.783004974991506,-122.41521932983619,84.4443303172563,-13.024918450113354,5,45.21478429784255,0
2025-10-01 00:29:00,VEH003,37.79915391589417,-122.42984719946158,4.000863663154033,-16.168474984090523,0,79.05042877340863,1
2025-10-01 00:29:30,VEH003,37.76655915143979,-122.41753665632379,13.869494886465766,43.85581807029624,9,30.745111471687785,0
2025-10-01 00:30:00,VEH002,37.788896961389725,-122.42690845131231,93.12803525586045,12.556192365978898,4,34.77730876886701,1
2025-10-01 00:30:30,VEH001,37.77856649812148,-122.42145542710139,97.56036046581114,-0.7377587574795486,3,17.75686495326937,0
2025-10-01 00:31:00,VEH002,37.77525419891783,-122.43315166489603,71.09237425494776,1.2377161535021608,6,41.10713549527426,1
2025-10-01 00:31:30,VEH002,37.771458772634375,-122.4106770394663,69.80231690206767,9.367981895796694,1,10.478482960449622,1
2025-10-01 00:32:00,VEH002,37.774067831297664,-122.4229583612434,89.94137140415155,33.54790661524818,0,33.46137521693293,1
2025-10-01 00:32:30,VEH002,37.78639590689699,-122.41023924901903,108.73017865064419,-31.861594126723542,6,38.60097933288999,1
2025-10-01 00:33:00,VEH002,37.76351919039044,-122.4267695925681,50.53382050411557,8.966973811326701,7,27.036954977564946,1
2025-10-01 00:33:30,VEH002,37.772149932688485,-122.41949060335189,13.778534232881787,-16.00353861775468,4,11.93309567522884,0
2025-10-01 00:34:00,VEH002,37.787390002078226,-122.41014060844496,100.67992613127457,6.426198794268279,7,53.12338977103239,0
2025-10-01 00:34:30,VEH001,37.784737146935285,-122.43115486734881,40.997297516490356,1.5957850786381766,3,86.77795463603614,1
2025-10-01 00:35:00,VEH003,37.7636741406105,-122.42822326611436,16.054292785270846,-42.30592378037697,7,34.8931850884461,1
2025-10-01 00:35:30,VEH002,37.77307408122219,-122.41129429851004,73.75396801713977,7.42181641123651,2,25.206553999173593,1
2025-10-01 00:36:00,VEH002,37.78218007847834,-122.40592566501648,69.37007102540275,18.829247697420666,6,29.933745333669336,0
2025-10-01 00:36:30,VEH002,37.78153428119322,-122.41923789528336,56.909544780286645,-22.86002986461435,5,86.46494376781521,1
2025-10-01 00:37:00,VEH002,37.78465134521244,-122.42909569557938,103.17566930965907,-35.38182062204623,0,53.725143781564164,1
2025-10-01 00:37:30,VEH002,37.77874285888168,-122.42257930959099,32.66710024840415,-25.951998939763005,4,14.817454424535926,1
2025-10-01 00:38:00,VEH002,37.78041953147996,-122.39970315157612,1.5882318341256152,12.277157541965947,3,71.50372160743532,1
2025-10-01 00:38:30,VEH003,37.77832796421927,-122.43273555009618,38.816246273063996,-2.8086505407261884,5,17.128155456878048,1
2025-10-01 00:39:00,VEH003,37.79069733077528,-122.41412013999445,1.1647152482554546,32.87742556345248,8,7.903951488339192,1
2025-10-01 00:39:30,VEH002,37.770681888205694,-122.41814478624906,65.23094530762071,-19.351042324294934,3,27.05711789679589,0
2025-10-01 00:40:00,VEH003,37.77538191162945,-122.43096384189617,45.38979514318176,-12.141187255057211,1,18.472837592643053,1
2025-10-01 00:40:30,VEH001,37.76475031167683,-122.42253780704237,97.67312890285031,2.5245110034655704,7,61.289752488717475,1
2025-10-01 00:41:00,VEH002,37.76277978233196,-122.43744564136799,95.71024229889811,-3.5984836188894254,0,49.4875079193241,0
2025-10-01 00:41:30,VEH001,37.77814956701059,-122.41651779521578,52.15661919583964,4.298516089446288,5,72.95832594830098,1
2025-10-01 00:42:00,VEH001,37.76765813734058,-122.415069808749,25.978232830298765,-16.912049333338167,3,52.13396292550409,1
2025-10-01 00:42:30,VEH002,37.77432314397103,-122.43306167285307,50.69158391307565,-29.999603128945594,5,43.062581650519995,1
2025-10-01 00:43:00,VEH003,37.79107749310524,-122.41383369841216,76.9581279052355,27.298408413813767,2,53.56943166289882,0
2025-10-01 00:43:30,VEH001,37.79049937702373,-122.42605134326786,22.824717788748885,-41.46342699769077,8,44.57963908260223,1
2025-10-01 00:44:00,VEH002,37.79714044778689,-122.42695703115164,92.76559386843634,-11.726516025746573,2,5.634515603575873,1
2025-10-01 00:44:30,VEH001,37.791276525083994,-122.42915348036897,39.66722525223286,-37.13383071442651,2,68.70851307363152,1
2025-10-01 00:45:00,VEH001,37.79893018191786,-122.41278374193364,111.86123939008911,21.269558367454433,4,96.28877196901662,0
2025-10-01 00:45:30,VEH001,37.779265296678126,-122.43613840437368,61.42446363295295,-12.10381698585609,6,43.35928858953255,1
2025-10-01 00:46:00,VEH001,37.765869794173554,-122.43529349225565,101.65518409556665,-42.29552673686727,5,43.525832409268574,1
2025-10-01 00:46:30,VEH003,37.76489607430515,-122.42532159966571,73.9071096355923,-38.17121762040173,6,6.485350106450161,1
2025-10-01 00:47:00,VEH001,37.78886330607442,-122.42497582212887,66.55222125344852,-27.12612457944777,8,89.25715029930133,1
2025-10-01 00:47:30,VEH001,37.775416265028106,-122.41313386243368,81.85561601821348,25.822397892262607,2,93.05389597136713,1
2025-10-01 00:48:00,VEH001,37.77616131515846,-122.42031139242624,97.3789348449313,26.92695645741169,4,81.68763356538604,1
2025-10-01 00:48:30,VEH003,37.76940928912047,-122.42029426558085,77.34090052916835,44.695129975562836,4,12.421856211101955,0
2025-10-01 00:49:00,VEH001,37.77060826060351,-122.43559812006465,95.66888246300428,-23.316904456478902,2,90.22192075308604,1
2025-10-01 00:49:30,VEH001,37.77873759289777,-122.42170365910778,22.85581973514156,-39.560665227875496,9,4.347655012714004,1
2025-10-01 00:50:00,VEH003,37.76434776509876,-122.44347863619444,33.30198484497613,-19.518225507559393,8,45.568283677158256,1
2025-10-01 00:50:30,VEH003,37.777471384658085,-122.41702542328063,27.566738590476806,-28.906200226396265,8,51.061118101936664,1
2025-10-01 00:51:00,VEH003,37.790010801951354,-122.41262708268107,95.7963825377491,18.934919902385825,5,83.7322059005812,0
2025-10-01 00:51:30,VEH001,37.75356364158341,-122.42719530280212,10.3354270628491,42.23163489961212,4,75.58420291848915,1
2025-10-01 00:52:00,VEH003,37.75948688121923,-122.41564661852911,95.50358369300737,-20.427747587250213,3,80.11549585698882,1
2025-10-01 00:52:30,VEH003,37.781656099615034,-122.42379045678302,46.6850759777426,-15.423022549694801,3,87.05429305662271,1
2025-10-01 00:53:00,VEH001,37.78853967873661,-122.40707884738048,9.54085944208746,-13.399544533467477,4,48.65495020828712,1
2025-10-01 00:53:30,VEH003,37.770001072698605,-122.41711986270793,50.93115138317548,32.125838229061586,1,78.4647306446828,1
2025-10-01 00:54:00,VEH001,37.754917593849555,-122.42978639710593,36.06027606406216,7.021695666232192,7,8.667243251733014,1
2025-10-01 00:54:30,VEH002,37.78921924173941,-122.40769027604948,71.03426193391795,42.65787564933349,6,45.5655494295528,1
2025-10-01 00:55:00,VEH003,37.766789348480856,-122.4111298276562,56.70319597125755,11.444595703071233,6,4.9530021372248285,1
2025-10-01 00:55:30,VEH002,37.771287536570725,-122.42352143534802,35.613286930602015,18.52939835173974,0,91.70087640122222,0
2025-10-01 00:56:00,VEH001,37.7780904487232,-122.41444487642784,103.47191332866186,-36.97495162033627,7,95.92455063138624,1
2025-10-01 00:56:30,VEH003,37.768235666280894,-122.4146047249133,48.81857098146827,40.651232061981595,0,10.226027908239953,1
2025-10-01 00:57:00,VEH001,37.76613870272843,-122.42365605133962,56.48279901621345,11.525084167061973,8,54.19741115196053,1
2025-10-01 00:57:30,VEH002,37.76632199807436,-122.41874352624848,101.59542297029492,1.8162594062641058,5,33.863681421013176,1
2025-10-01 00:58:00,VEH001,37.79347928560928,-122.41695477452647,10.686793001282556,-10.133659433742437,7,35.56835989696205,1
2025-10-01 00:58:30,VEH003,37.786496135884256,-122.42615633930431,46.78717701332936,-38.0654988819771,0,46.1686060147975,1
2025-10-01 00:59:00,VEH003,37.78064517340617,-122.40593455536722,48.34280238340678,-32.998769534666735,5,14.256464594945971,1
2025-10-01 00:59:30,VEH002,37.75303566774266,-122.43917213431072,59.49907861880201,-43.947432276647376,0,19.71547948082344,1
2025-10-01 01:00:00,VEH001,37.780681918950556,-122.41263058986873,12.734471083128636,44.88232362001657,2,58.58212869253858,1
2025-10-01 01:00:30,VEH003,37.7801420020841,-122.43158364543754,12.319214549946164,25.766066018181814,1,3.8380791248738517,1
2025-10-01 01:01:00,VEH002,37.76211866859815,-122.42183531867092,49.9699146919099,26.770674967040534,1,60.78050015739167,1
2025-10-01 01:01:30,VEH003,37.77748710133474,-122.43538205486172,3.9634810016073407,20.708121432460207,3,33.25388440309359,1
2025-10-01 01:02:00,VEH003,37.78541492496259,-122.43259024534849,30.598123087156214,-1.4304562119382225,6,83.55622865079215,1
2025-10-01 01:02:30,VEH001,37.78059365918594,-122.42027081005168,24.141210452587636,-37.06225270959688,2,60.80063775741101,1
2025-10-01 01:03:00,VEH003,37.768098305983,-122.4186726051496,58.72635135882897,-38.49578627407751,6,71.39293766979284,0
2025-10-01 01:03:30,VEH001,37.775032646430844,-122.40880199967187,1.3391468661852723,37.47368132870292,8,13.213667761318641,1
2025-10-01 01:04:00,VEH003,37.78220356931202,-122.42339075155665,81.08801403167645,-44.9716993241538,3,28.054511738805477,1
2025-10-01 01:04:30,VEH002,37.77549452034218,-122.41323594542422,102.67047685568832,17.919257302879647,6,99.67362167925958,1
2025-10-01 01:05:00,VEH003,37.78744284889107,-122.41950261324055,84.80898218871651,11.572057397664732,0,44.49792019710393,1
2025-10-01 01:05:30,VEH001,37.7788568155684,-122.41362071773915,98.16938032344001,0.11028106289811657,1,37.168790121772545,1
2025-10-01 01:06:00,VEH001,37.78242922665288,-122.43031941206299,77.19796845578239,42.74555283334762,7,87.63782517977288,1
2025-10-01 01:06:30,VEH002,37.78311400646992,-122.41851192198136,60.884044126697,-27.1684480534206,2,5.241311668587215,0
2025-10-01 01:07:00,VEH003,37.76423317296695,-122.41566780984752,26.28259167716009,25.67578057869069,4,54.40778944425971,1
2025-10-01 01:07:30,VEH003,37.775399860353566,-122.42436630186711,33.55516172194369,15.735527254449446,7,22.605206951020584,1
2025-10-01 01:08:00,VEH002,37.771576455264814,-122.41559063274444,38.12496044634212,42.6988617508037,4,38.078973562468796,1
2025-10-01 01:08:30,VEH003,37.78533845994807,-122.41464048457264,4.562120335978053,39.06646435731263,0,21.578153043292144,1
2025-10-01 01:09:00,VEH003,37.77953233046704,-122.42457830191204,109.57065256942803,-33.428584784086866,1,5.7066304357733575,1
2025-10-01 01:09:30,VEH001,37.77301787537895,-122.41164572668242,108.03632431600488,-17.30551822977859,9,42.818189128918554,1
2025-10-01 01:10:00,VEH003,37.762081485965574,-122.44242931975778,12.93334194359462,31.572010885933864,2,79.34189607711878,1
2025-10-01 01:10:30,VEH003,37.7589309166788,-122.43855367875997,66.80322786600638,-24.420554542491086,9,95.29153439743531,1
2025-10-01 01:11:00,VEH002,37.778003426199454,-122.42974219180614,56.1169553044603,-10.931440707024203,1,63.13759151178121,1
2025-10-01 01:11:30,VEH002,37.76772787322767,-122.416586501069,82.00967964503944,11.336747999255019,8,40.1060350505667,1
2025-10-01 01:12:00,VEH001,37.781561264680974,-122.42694970732569,72.36211926460014,5.662253501161195,4,77.44581680763562,0
2025-10-01 01:12:30,VEH003,37.75846859734924,-122.43277749601704,14.918616141519694,12.654590382575222,0,51.51195037606365,1
2025-10-01 01:13:00,VEH003,37.79082951198209,-122.42028579603048,79.20931739541548,19.213934799363745,7,38.02678742928484,0
2025-10-01 01:13:30,VEH003,37.78153864089932,-122.41839629027275,73.06467647472452,20.589299137195415,2,19.55078987019152,0
2025-10-01 01:14:00,VEH001,37.77589185089978,-122.42576567021221,63.746836556856664,21.380183713968904,8,80.02073846503163,0
2025-10-01 01:14:30,VEH001,37.79173058936403,-122.43124473692934,48.28875198878721,44.25091020503586,8,51.04172747066763,1
2025-10-01 01:15:00,VEH002,37.78438417934221,-122.41932901599822,114.59051928637972,-12.907145553227524,5,96.45276664848417,0
2025-10-01 01:15:30,VEH001,37.77014996761383,-122.41145061071023,101.93274735733391,-41.02322744555817,3,80.58714083417455,1
2025-10-01 01:16:00,VEH003,37.77567576309779,-122.43154248290256,70.21019699039043,-13.602418705883515,8,43.161579675943145,1
2025-10-01 01:16:30,VEH003,37.75525725700186,-122.40359040330118,0.7653390321139719,37.041833606836285,8,74.60330400501081,1
2025-10-01 01:17:00,VEH001,37.78554190310549,-122.4250662542758,51.85478906037278,-37.49500029231129,1,46.43236629950296,1
2025-10-01 01:17:30,VEH003,37.771940483220085,-122.42576694206853,84.04076742601188,13.224799547161052,9,9.826841384597936,1
2025-10-01 01:18:00,VEH003,37.75512775154761,-122.41805717208348,14.075308172339076,-6.9154710655923015,5,52.63474305270544,1
2025-10-01 01:18:30,VEH001,37.76308161430591,-122.4183670802614,48.78595398860907,37.9415550839405,3,86.84140471434667,0
2025-10-01 01:19:00,VEH001,37.7836091204845,-122.44173946497409,23.007026874316576,38.57159319668879,2,85.8332492146676,0
2025-10-01 01:19:30,VEH003,37.791038027150364,-122.42048167988186,40.57715845785813,25.672012394633935,9,58.34675753671752,1
2025-10-01 01:20:00,VEH003,37.775104255189184,-122.41362001256265,3.2003044823787707,-36.13317376539661,5,39.2423065686553,1
2025-10-01 01:20:30,VEH003,37.76507948658007,-122.40912075719172,15.207885871787923,-42.775653828158326,7,2.989859026416436,1
2025-10-01 01:21:00,VEH002,37.760692503103215,-122.42055762835726,54.57082201671126,-32.70689478907555,8,32.51815833607225,1
2025-10-01 01:21:30,VEH002,37.78904614618141,-122.4229609038192,107.78279052429365,-16.035840278955728,8,99.00124057615795,1
2025-10-01 01:22:00,VEH002,37.779394677784474,-122.41215318906642,58.869794592103275,-23.27113267222721,1,73.19612126271345,0
2025-10-01 01:22:30,VEH001,37.77159860379356,-122.40148229708933,54.36929624494609,-11.721674685397769,7,72.32367925485616,0
2025-10-01 01:23:00,VEH002,37.769217282139245,-122.41846459279006,94.50832715657869,-32.123067655255454,7,76.58617225251258,0
2025-10-01 01:23:30,VEH001,37.78161829637734,-122.42122409383462,32.13960923231469,22.725283420258297,4,62.771111567510545,1
2025-10-01 01:24:00,VEH001,37.78134318494072,-122.40683136340553,11.40824990698273,31.076687246790364,3,59.41414840315078,1
2025-10-01 01:24:30,VEH002,37.765934155865445,-122.43069789537907,25.148714440401495,-1.0842702003334148,8,46.45468702551663,1
2025-10-01 01:25:00,VEH002,37.763476275090994,-122.41877351350522,94.95610043391389,41.08740733950455,3,45.505531379629325,1
2025-10-01 01:25:30,VEH002,37.76398097304287,-122.39532348174143,81.24575101123419,-34.16899950583593,9,87.34314863284547,1
2025-10-01 01:26:00,VEH003,37.77021775419526,-122.41486621313018,10.9839818704843,-35.47674961857449,3,40.55871364628449,0
2025-10-01 01:26:30,VEH002,37.76800214546417,-122.41173217151002,80.05117923401396,-26.964076395513512,2,84.34859483863673,1
2025-10-01 01:27:00,VEH003,37.7910809201817,-122.42268698760606,111.78617818612501,43.372130101543696,9,84.09797371124382,0
2025-10-01 01:27:30,VEH001,37.769862193777406,-122.41353697429334,5.394594720162735,-7.515196935080475,2,77.54802353546808,1
2025-10-01 01:28:00,VEH003,37.7624033355205,-122.40724138879055,73.97017151014028,38.16952249854303,2,5.6889551866177275,1
2025-10-01 01:28:30,VEH002,37.76296502559101,-122.43454176255318,45.499748373949444,-26.819122121631555,6,16.50127995155474,1
2025-10-01 01:29:00,VEH001,37.77306028398959,-122.42036285581536,60.12377508162065,31.149282607288356,4,32.84110393427847,1
2025-10-01 01:29:30,VEH001,37.756678758770214,-122.41590252812223,63.38145791744252,-17.098346723060416,8,85.05826754142922,1
2025-10-01 01:30:00,VEH001,37.77429879286138,-122.41996359763768,92.52553169608247,21.095946377919677,1,87.57941937290425,1
2025-10-01 01:30:30,VEH003,37.76153790499519,-122.42427134049368,66.84150237275266,42.70156349604635,3,6.072614846838231,1
2025-10-01 01:31:00,VEH002,37.78648610366742,-122.40544816291218,71.17027537501318,38.972217958299176,1,33.823006206602685,1
2025-10-01 01:31:30,VEH001,37.77606562349242,-122.4173637085073,39.94942125261714,29.819531518165928,7,85.33765205453092,1
2025-10-01 01:32:00,VEH001,37.79611023601532,-122.42641125094417,15.113435734113052,-40.481449243652406,3,26.469938405453348,0
2025-10-01 01:32:30,VEH001,37.77261799420498,-122.40955769782488,81.92788001061987,9.69928936533954,0,97.64832404651892,0
2025-10-01 01:33:00,VEH003,37.7435825616603,-122.40550249487104,0.05785685741419577,30.19033702001932,9,49.951769124450685,1
2025-10-01 01:33:30,VEH003,37.789476812003564,-122.40799254538224,39.446060338844305,-9.060606917342424,2,93.85664356104418,1
2025-10-01 01:34:00,VEH002,37.77991923158477,-122.42355618721086,26.165274530959195,20.806915374282905,6,44.024986647795764,1
2025-10-01 01:34:30,VEH003,37.78146907878961,-122.42312412136424,46.6240128907353,-32.5698138778958,2,33.732294854587735,1
2025-10-01 01:35:00,VEH001,37.764874164102565,-122.42980088487055,37.35216324765907,-29.091140498288187,4,37.51619717046757,1
2025-10-01 01:35:30,VEH002,37.77447151944405,-122.4168600857763,84.50604957027109,12.933854767098026,1,88.66145708800596,1
2025-10-01 01:36:00,VEH001,37.77676460875136,-122.40841441787214,31.22472607037237,-5.66000817859606,7,34.407559856256604,0
2025-10-01 01:36:30,VEH001,37.77252179382394,-122.41375818993139,67.2900414704955,-25.357387007317026,3,67.59592970305161,1
2025-10-01 01:37:00,VEH003,37.75755637174747,-122.40187930200429,54.69245160695237,-19.541340963842877,0,48.04458284820929,1
2025-10-01 01:37:30,VEH002,37.80258692048259,-122.43880369595762,96.12690064026272,10.702677810097356,3,94.28377649523105,1
2025-10-01 01:38:00,VEH003,37.783258292378285,-122.41799820727566,51.371098543459894,20.283370750216953,7,17.617620262971815,1
2025-10-01 01:38:30,VEH003,37.77910584047021,-122.41108341576334,103.66512935178757,-26.314725095330814,8,44.00836934998053,0
2025-10-01 01:39:00,VEH002,37.78803885621014,-122.42548897319084,0.01749211287036534,40.96745822614363,0,14.21411356650595,1
2025-10-01 01:39:30,VEH001,37.78134192211039,-122.43071519649098,72.58036262467797,-44.263916370658485,5,58.657655512098536,1
2025-10-01 01:40:00,VEH001,37.768127971199206,-122.43147172645831,1.1768392240996706,18.005604602126493,3,41.484120751131584,0
2025-10-01 01:40:30,VEH002,37.78739782757818,-122.41835598969148,85.67211880121694,-18.80994179704771,7,7.971848783472829,1
2025-10-01 01:41:00,VEH001,37.78342216006578,-122.43172133926657,28.190688219385002,-1.933686937555542,0,85.2841347571418,0
2025-10-01 01:41:30,VEH002,37.76850714182686,-122.40466959867665,45.59775021277552,6.286234225244743,4,38.800448720911014,1
2025-10-01 01:42:00,VEH002,37.78280014668285,-122.414250625406,45.65250171282046,5.536965113004751,0,50.37581261314546,1
2025-10-01 01:42:30,VEH003,37.77249429967824,-122.4214073996091,101.570690203187,24.86499217008549,3,41.93630687739068,1
2025-10-01 01:43:00,VEH002,37.77698478199799,-122.42020497333702,12.251131307154512,29.14477367567222,1,49.88796248809668,1
2025-10-01 01:43:30,VEH003,37.78089650466914,-122.4085807463886,80.02763440203151,-38.39855762507407,9,3.599869371473879,1
2025-10-01 01:44:00,VEH001,37.78858497701305,-122.40599100472139,117.75081950330447,18.270802264129145,8,81.91503387218154,1
2025-10-01 01:44:30,VEH001,37.76844004014873,-122.42873917802555,2.6861314965132355,-9.08482554406173,1,34.56618517072208,1
2025-10-01 01:45:00,VEH001,37.778549621806526,-122.42673160872668,115.90730385141794,28.67303440751479,3,72.99725291376207,1
2025-10-01 01:45:30,VEH001,37.79505726226231,-122.42297332322356,2.208567473224754,9.800133406034613,2,8.35890594735091,1
2025-10-01 01:46:00,VEH003,37.77313952503973,-122.42564604898833,100.9379350150875,-44.07872118385702,0,53.33487474481295,0
2025-10-01 01:46:30,VEH001,37.776865567777,-122.43744758096233,115.3493303590931,14.981857773192637,0,91.06161326293225,1
2025-10-01 01:47:00,VEH002,37.79504230474478,-122.42754878546235,119.16328587263,38.313921677061096,1,41.028307479361374,1
2025-10-01 01:47:30,VEH002,37.78127477471949,-122.42643812439195,55.09456091646626,-37.521278713738724,7,21.331382988234996,1
2025-10-01 01:48:00,VEH002,37.76016019720839,-122.4314015381071,104.03490075002527,-0.5192345327679893,1,11.709953397279529,1
2025-10-01 01:48:30,VEH003,37.76694522347846,-122.41499719724534,14.680745163552604,11.326815580471587,0,86.19062042183307,1
