timestamp,vehicle_id,latitude,longitude,speed_kmh,battery_level,autopilot_active
2025-10-01 00:16:30,TSLA002,37.768984733216826,-122.43771819607929,31.846380687901505,24.10196319072569,True
2025-10-01 00:17:00,TSLA003,37.77123470817593,-122.42600402899548,98.01152224936659,27.083480608118577,True
2025-10-01 00:17:30,TSLA002,37.788007605273634,-122.4121611108285,60.489460600489075,65.04141564614444,True
2025-10-01 00:18:00,TSLA003,37.764993656097865,-122.41963372054146,108.96521237785127,49.9320395008329,True
2025-10-01 00:18:30,TSLA003,37.76497852211307,-122.41858011781336,10.644448065949303,75.95129872163785,False
2025-10-01 00:19:00,TSLA001,37.79294834365644,-122.41941953998867,37.609537317605415,64.61506648797324,False
2025-10-01 00:19:30,TSLA003,37.77344443301464,-122.43224819418099,42.66598713648439,22.48172861647805,True
2025-10-01 00:20:00,TSLA001,37.78736545593231,-122.42348755824338,50.72643872677849,74.69428358411348,True
2025-10-01 00:20:30,TSLA003,37.75891297138171,-122.41719024631712,118.4184061877098,36.313439721406276,False
2025-10-01 00:21:00,TSLA003,37.759713967304094,-122.40970443108066,37.2795256881842,45.0079876282928,False
2025-10-01 00:21:30,TSLA001,37.76577055484422,-122.41576395334508,62.24189435585203,78.91114611764148,True
2025-10-01 00:22:00,TSLA001,37.77008539223468,-122.4105939053072,64.3285588645202,81.70027205329693,False
2025-10-01 00:22:30,TSLA003,37.76086713403347,-122.43026236500184,92.49575263288399,47.66516718177143,False
2025-10-01 00:23:00,TSLA002,37.7785929647643,-122.43443339993665,62.14427929029695,27.13817530797663,True
2025-10-01 00:23:30,TSLA001,37.77924594168657,-122.43692420781949,72.68848807446128,81.57382708086182,True
2025-10-01 00:24:00,TSLA002,37.76591857122162,-122.41122933463268,90.39936609130939,89.61681493270328,True
2025-10-01 00:24:30,TSLA002,37.766714013006094,-122.43379698164584,12.135840561593438,97.14497155910135,True
2025-10-01 00:25:00,TSLA002,37.76803218566149,-122.40878294807112,115.61665482299632,45.42615289178479,True
2025-10-01 00:25:30,TSLA001,37.76325114201107,-122.4238598511748,101.55650112953377,29.90816681838604,True
2025-10-01 00:26:00,TSLA002,37.745944423000225,-122.40271240399058,46.65271363477284,95.01285071591913,True
2025-10-01 00:26:30,TSLA001,37.77404959693855,-122.42388618853471,87.4101106888492,51.98125525487525,True
2025-10-01 00:27:00,TSLA002,37.77059562307299,-122.42333796856161,91.4790125290496,27.482717033236295,True
2025-10-01 00:27:30,TSLA003,37.77161854155174,-122.41873030159931,102.02957392987882,59.9024765916036,False
2025-10-01 00:28:00,TSLA003,37.76478196478991,-122.42354617944576,22.598019016086255,35.24196232212316,True
2025-10-01 00:28:30,TSLA001,37.783004974991506,-122.41521932983619,84.4443303172563,48.42229471101035,True
2025-10-01 00:29:00,TSLA003,37.79915391589417,-122.42984719946158,4.000863663154033,45.628022236363975,True
2025-10-01 00:29:30,TSLA003,37.76655915143979,-122.41753665632379,13.869494886465766,98.98294939581888,True
2025-10-01 00:30:00,TSLA002,37.788896961389725,-122.42690845131231,93.12803525586045,71.16105988087013,True
2025-10-01 00:30:30,TSLA001,37.77856649812148,-122.42145542710139,97.56036046581114,59.344214437795955,False
2025-10-01 00:31:00,TSLA002,37.77525419891783,-122.43315166489603,71.09237425494776,61.10019213644637,True
2025-10-01 00:31:30,TSLA002,37.771458772634375,-122.4106770394663,69.80231690206767,68.32709501848595,True
2025-10-01 00:32:00,TSLA002,37.774067831297664,-122.4229583612434,89.94137140415155,89.82036143577616,True
2025-10-01 00:32:30,TSLA002,37.78639590689699,-122.41023924901903,108.73017865064419,31.67858299846796,True
2025-10-01 00:33:00,TSLA002,37.76351919039044,-122.4267695925681,50.53382050411557,67.97064338784595,True
2025-10-01 00:33:30,TSLA002,37.772149932688485,-122.41949060335189,13.778534232881787,45.77463233977362,True
2025-10-01 00:34:00,TSLA002,37.787390002078226,-122.41014060844496,100.67992613127457,65.71217670601625,True
2025-10-01 00:34:30,TSLA001,37.784737146935285,-122.43115486734881,40.997297516490356,61.41847562545615,False
2025-10-01 00:35:00,TSLA003,37.7636741406105,-122.42822326611436,16.054292785270846,22.39473441744269,True
2025-10-01 00:35:30,TSLA002,37.77307408122219,-122.41129429851004,73.75396801713977,66.59717014332134,False
2025-10-01 00:36:00,TSLA002,37.78218007847834,-122.40592566501648,69.37007102540275,76.73710906437393,False
2025-10-01 00:36:30,TSLA002,37.78153428119322,-122.41923789528336,56.909544780286645,39.67997345367613,True
2025-10-01 00:37:00,TSLA002,37.78465134521244,-122.42909569557938,103.17566930965907,28.54949278040335,False
2025-10-01 00:37:30,TSLA002,37.77874285888168,-122.42257930959099,32.66710024840415,36.93155649798844,True
2025-10-01 00:38:00,TSLA002,37.78041953147996,-122.39970315157612,1.5882318341256152,70.91302892619196,True
2025-10-01 00:38:30,TSLA003,37.77832796421927,-122.43273555009618,38.816246273063996,57.50342174157672,False
2025-10-01 00:39:00,TSLA003,37.79069733077528,-122.41412013999445,1.1647152482554546,89.22437827862443,True
2025-10-01 00:39:30,TSLA002,37.770681888205694,-122.41814478624906,65.23094530762071,42.799073489515614,True
2025-10-01 00:40:00,TSLA003,37.77538191162945,-122.43096384189617,45.38979514318176,49.207833551060254,False
2025-10-01 00:40:30,TSLA001,37.76475031167683,-122.42253780704237,97.67312890285031,62.244009780858285,True
2025-10-01 00:41:00,TSLA002,37.76277978233196,-122.43744564136799,95.71024229889811,56.801347894320514,False
2025-10-01 00:41:30,TSLA001,37.77814956701059,-122.41651779521578,52.15661919583964,63.82090319061892,True
2025-10-01 00:42:00,TSLA001,37.76765813734058,-122.415069808749,25.978232830298765,44.96706725925496,True
2025-10-01 00:42:30,TSLA002,37.77432314397103,-122.43306167285307,50.69158391307565,33.33368610760392,True
2025-10-01 00:43:00,TSLA003,37.79107749310524,-122.41383369841216,76.9581279052355,84.26525192339001,True
2025-10-01 00:43:30,TSLA001,37.79049937702373,-122.42605134326786,22.824717788748885,23.143620446497096,True
2025-10-01 00:44:00,TSLA002,37.79714044778689,-122.42695703115164,92.76559386843634,49.57643019933638,True
2025-10-01 00:44:30,TSLA001,37.791276525083994,-122.42915348036897,39.66722525223286,26.992150476065326,True
2025-10-01 00:45:00,TSLA001,37.79893018191786,-122.41278374193364,111.86123939008911,78.90627410440393,False
2025-10-01 00:45:30,TSLA001,37.779265296678126,-122.43613840437368,61.42446363295295,49.24105156812792,True
2025-10-01 00:46:00,TSLA001,37.765869794173554,-122.43529349225565,101.65518409556665,22.40397623389576,True
2025-10-01 00:46:30,TSLA003,37.76489607430515,-122.42532159966571,73.9071096355923,26.070028781865133,True
2025-10-01 00:47:00,TSLA001,37.78886330607442,-122.42497582212887,66.55222125344852,35.887889262713095,True
2025-10-01 00:47:30,TSLA001,37.775416265028106,-122.41313386243368,81.85561601821348,82.9532425709001,False
2025-10-01 00:48:00,TSLA001,37.77616131515846,-122.42031139242624,97.3789348449313,83.93507240658818,False
2025-10-01 00:48:30,TSLA003,37.76940928912047,-122.42029426558085,77.34090052916835,99.72900442272251,False
2025-10-01 00:49:00,TSLA001,37.77060826060351,-122.43559812006465,95.66888246300428,39.27386270535209,False
2025-10-01 00:49:30,TSLA001,37.77873759289777,-122.42170365910778,22.85581973514156,24.834964241888446,True
2025-10-01 00:50:00,TSLA003,37.76434776509876,-122.44347863619444,33.30198484497613,42.65046621550276,True
2025-10-01 00:50:30,TSLA003,37.777471384658085,-122.41702542328063,27.566738590476806,34.30559979875888,True
2025-10-01 00:51:00,TSLA003,37.790010801951354,-122.41262708268107,95.7963825377491,76.83103991323185,False
2025-10-01 00:51:30,TSLA001,37.75356364158341,-122.42719530280212,10.3354270628491,97.53923102187744,True
2025-10-01 00:52:00,TSLA003,37.75948688121923,-122.41564661852911,95.50358369300737,41.84200214466648,True
2025-10-01 00:52:30,TSLA003,37.781656099615034,-122.42379045678302,46.6850759777426,46.29064662249351,True
2025-10-01 00:53:00,TSLA001,37.78853967873661,-122.40707884738048,9.54085944208746,48.08929374802891,False
2025-10-01 00:53:30,TSLA003,37.770001072698605,-122.41711986270793,50.93115138317548,88.55630064805474,True
2025-10-01 00:54:00,TSLA001,37.754917593849555,-122.42978639710593,36.06027606406216,66.24150725887306,True
2025-10-01 00:54:30,TSLA002,37.78921924173941,-122.40769027604948,71.03426193391795,97.91811168829643,True
2025-10-01 00:55:00,TSLA003,37.766789348480856,-122.4111298276562,56.70319597125755,70.17297395828554,False
2025-10-01 00:55:30,TSLA002,37.771287536570725,-122.42352143534802,35.613286930602015,76.47057631265754,True
2025-10-01 00:56:00,TSLA001,37.7780904487232,-122.41444487642784,103.47191332866186,27.13337633747887,True
2025-10-01 00:56:30,TSLA003,37.768235666280894,-122.4146047249133,48.81857098146827,96.1344284995392,False
2025-10-01 00:57:00,TSLA001,37.76613870272843,-122.42365605133962,56.48279901621345,70.24451925961064,False
2025-10-01 00:57:30,TSLA002,37.76632199807436,-122.41874352624848,101.59542297029492,61.61445280556809,True
2025-10-01 00:58:00,TSLA001,37.79347928560928,-122.41695477452647,10.686793001282556,50.992302725562276,True
2025-10-01 00:58:30,TSLA003,37.786496135884256,-122.42615633930431,46.78717701332936,26.164000993798133,False
2025-10-01 00:59:00,TSLA003,37.78064517340617,-122.40593455536722,48.34280238340678,30.667760413629566,True
2025-10-01 00:59:30,TSLA002,37.75303566774266,-122.43917213431072,59.49907861880201,20.935615754091224,False
2025-10-01 01:00:00,TSLA001,37.780681918950556,-122.41263058986873,12.734471083128636,99.89539877334806,False
2025-10-01 01:00:30,TSLA003,37.7801420020841,-122.43158364543754,12.319214549946164,82.90316979393938,False
2025-10-01 01:01:00,TSLA002,37.76211866859815,-122.42183531867092,49.9699146919099,83.79615552625825,True
2025-10-01 01:01:30,TSLA003,37.77748710133474,-122.43538205486172,3.9634810016073407,78.40721905107574,True
2025-10-01 01:02:00,TSLA003,37.78541492496259,-122.43259024534849,30.598123087156214,58.72848336716602,True
2025-10-01 01:02:30,TSLA001,37.78059365918594,-122.42027081005168,24.141210452587636,27.055775369247215,False
2025-10-01 01:03:00,TSLA003,37.768098305983,-122.4186726051496,58.72635135882897,25.781523311931103,True
2025-10-01 01:03:30,TSLA001,37.775032646430844,-122.40880199967187,1.3391468661852723,93.30993895884704,True
2025-10-01 01:04:00,TSLA003,37.78220356931202,-122.42339075155665,81.08801403167645,20.02515615630773,True
2025-10-01 01:04:30,TSLA002,37.77549452034218,-122.41323594542422,102.67047685568832,75.92822871367079,False
2025-10-01 01:05:00,TSLA003,37.78744284889107,-122.41950261324055,84.80898218871651,70.28627324236865,True
2025-10-01 01:05:30,TSLA001,37.7788568155684,-122.41362071773915,98.16938032344001,60.09802761146499,False
2025-10-01 01:06:00,TSLA001,37.78242922665288,-122.43031941206299,77.19796845578239,97.99604696297565,False
2025-10-01 01:06:30,TSLA002,37.78311400646992,-122.41851192198136,60.884044126697,35.850268396959464,True
2025-10-01 01:07:00,TSLA003,37.76423317296695,-122.41566780984752,26.28259167716009,82.82291606994728,True
2025-10-01 01:07:30,TSLA003,37.775399860353566,-122.42436630186711,33.55516172194369,73.9871353372884,True
2025-10-01 01:08:00,TSLA002,37.771576455264814,-122.41559063274444,38.12496044634212,97.95454377849218,True
2025-10-01 01:08:30,TSLA003,37.78533845994807,-122.41464048457264,4.562120335978053,94.72574609538901,True
2025-10-01 01:09:00,TSLA003,37.77953233046704,-122.42457830191204,109.57065256942803,30.28570241414501,True
2025-10-01 01:09:30,TSLA001,37.77301787537895,-122.41164572668242,108.03632431600488,44.6173171290857,True
2025-10-01 01:10:00,TSLA003,37.762081485965574,-122.44242931975778,12.93334194359462,88.06400967638565,False
2025-10-01 01:10:30,TSLA003,37.7589309166788,-122.43855367875997,66.80322786600638,38.29284040667459,True
2025-10-01 01:11:00,TSLA002,37.778003426199454,-122.42974219180614,56.1169553044603,50.28316381597848,True
2025-10-01 01:11:30,TSLA002,37.76772787322767,-122.416586501069,82.00967964503944,70.07710933267113,True
2025-10-01 01:12:00,TSLA001,37.781561264680974,-122.42694970732569,72.36211926460014,65.0331142232544,True
2025-10-01 01:12:30,TSLA003,37.75846859734924,-122.43277749601704,14.918616141519694,71.2485247845113,False
2025-10-01 01:13:00,TSLA003,37.79082951198209,-122.42028579603048,79.20931739541548,77.07905315498999,True
2025-10-01 01:13:30,TSLA003,37.78153864089932,-122.41839629027275,73.06467647472452,78.30159923306259,False
2025-10-01 01:14:00,TSLA001,37.77589185089978,-122.42576567021221,63.746836556856664,79.00460774575014,True
2025-10-01 01:14:30,TSLA001,37.79173058936403,-122.43124473692934,48.28875198878721,99.33414240447631,False
2025-10-01 01:15:00,TSLA002,37.78438417934221,-122.41932901599822,114.59051928637972,48.52698173046442,False
2025-10-01 01:15:30,TSLA001,37.77014996761383,-122.41145061071023,101.93274735733391,23.534908937281624,True
2025-10-01 01:16:00,TSLA003,37.77567576309779,-122.43154248290256,70.21019699039043,47.908961150325766,True
2025-10-01 01:16:30,TSLA003,37.75525725700186,-122.40359040330118,0.7653390321139719,92.92607431718781,True
2025-10-01 01:17:00,TSLA001,37.78554190310549,-122.4250662542758,51.85478906037278,26.671110851278854,False
2025-10-01 01:17:30,TSLA003,37.771940483220085,-122.42576694206853,84.04076742601188,71.75537737525427,False
2025-10-01 01:18:00,TSLA003,37.75512775154761,-122.41805717208348,14.075308172339076,53.8529146083624,True
2025-10-01 01:18:30,TSLA001,37.76308161430591,-122.4183670802614,48.78595398860907,93.72582674128044,True
2025-10-01 01:19:00,TSLA001,37.7836091204845,-122.44173946497409,23.007026874316576,94.28586061927892,False
2025-10-01 01:19:30,TSLA003,37.791038027150364,-122.42048167988186,40.57715845785813,82.81956657300795,True
2025-10-01 01:20:00,TSLA003,37.775104255189184,-122.41362001256265,3.2003044823787707,27.881623319647453,True
2025-10-01 01:20:30,TSLA003,37.76507948658007,-122.40912075719172,15.207885871787923,21.9771965971926,True
2025-10-01 01:21:00,TSLA002,37.760692503103215,-122.42055762835726,54.57082201671126,30.927204631932845,False
2025-10-01 01:21:30,TSLA002,37.78904614618141,-122.4229609038192,107.78279052429365,45.745919752039356,False
2025-10-01 01:22:00,TSLA002,37.779394677784474,-122.41215318906642,58.869794592103275,39.314548735798034,True
2025-10-01 01:22:30,TSLA001,37.77159860379356,-122.40148229708933,54.36929624494609,49.58073361297976,True
2025-10-01 01:23:00,TSLA002,37.769217282139245,-122.41846459279006,94.50832715657869,31.446162084217377,True
2025-10-01 01:23:30,TSLA001,37.78161829637734,-122.42122409383462,32.13960923231469,80.20025192911848,True
2025-10-01 01:24:00,TSLA001,37.78134318494072,-122.40683136340553,11.40824990698273,87.62372199714699,True
2025-10-01 01:24:30,TSLA002,37.765934155865445,-122.43069789537907,25.148714440401495,59.0362042663703,True
2025-10-01 01:25:00,TSLA002,37.763476275090994,-122.41877351350522,94.95610043391389,96.52213985733738,False
2025-10-01 01:25:30,TSLA002,37.76398097304287,-122.39532348174143,81.24575101123419,29.62755599481251,True
2025-10-01 01:26:00,TSLA003,37.77021775419526,-122.41486621313018,10.9839818704843,28.46511145015601,True
2025-10-01 01:26:30,TSLA002,37.76800214546417,-122.41173217151002,80.05117923401396,36.03193209287688,True
2025-10-01 01:27:00,TSLA003,37.7910809201817,-122.42268698760606,111.78617818612501,98.55300453470551,True
2025-10-01 01:27:30,TSLA001,37.769862193777406,-122.41353697429334,5.394594720162735,53.31982494659513,True
2025-10-01 01:28:00,TSLA003,37.7624033355205,-122.40724138879055,73.97017151014028,93.92846444314937,True
2025-10-01 01:28:30,TSLA002,37.76296502559101,-122.43454176255318,45.499748373949444,36.160780336327505,True
2025-10-01 01:29:00,TSLA001,37.77306028398959,-122.42036285581536,60.12377508162065,87.68825120647854,True
2025-10-01 01:29:30,TSLA001,37.756678758770214,-122.41590252812223,63.38145791744252,44.801469579501855,True
2025-10-01 01:30:00,TSLA001,37.77429879286138,-122.41996359763768,92.52553169608247,78.7519523359286,True
2025-10-01 01:30:30,TSLA003,37.76153790499519,-122.42427134049368,66.84150237275266,97.95694532981898,True
2025-10-01 01:31:00,TSLA002,37.78648610366742,-122.40544816291218,71.17027537501318,94.64197151848816,True
2025-10-01 01:31:30,TSLA001,37.77606562349242,-122.4173637085073,39.94942125261714,86.50625023836972,True
2025-10-01 01:32:00,TSLA001,37.79611023601532,-122.42641125094417,15.113435734113052,24.016489561197858,True
2025-10-01 01:32:30,TSLA001,37.77261799420498,-122.40955769782488,81.92788001061987,68.62159054696848,True
2025-10-01 01:33:00,TSLA003,37.7435825616603,-122.40550249487104,0.05785685741419577,86.83585512890606,True
2025-10-01 01:33:30,TSLA003,37.789476812003564,-122.40799254538224,39.446060338844305,51.94612718458451,True
2025-10-01 01:34:00,TSLA002,37.77991923158477,-122.42355618721086,26.165274530959195,78.49503588825146,True
2025-10-01 01:34:30,TSLA003,37.78146907878961,-122.42312412136424,46.6240128907353,31.049054330759294,True
2025-10-01 01:35:00,TSLA001,37.764874164102565,-122.42980088487055,37.35216324765907,34.14120844596606,True
2025-10-01 01:35:30,TSLA002,37.77447151944405,-122.4168600857763,84.50604957027109,71.49675979297602,True
2025-10-01 01:36:00,TSLA001,37.77676460875136,-122.40841441787214,31.22472607037237,54.96888161902572,True
2025-10-01 01:36:30,TSLA001,37.77252179382394,-122.41375818993139,67.2900414704955,37.460100437940426,True
2025-10-01 01:37:00,TSLA003,37.75755637174747,-122.40187930200429,54.69245160695237,42.629919143250774,False
2025-10-01 01:37:30,TSLA002,37.80258692048259,-122.43880369595762,96.12690064026272,69.5134913867532,False
2025-10-01 01:38:00,TSLA003,37.783258292378285,-122.41799820727566,51.371098543459894,78.02966288908173,False
2025-10-01 01:38:30,TSLA003,37.77910584047021,-122.41108341576334,103.66512935178757,36.60913324859483,True
2025-10-01 01:39:00,TSLA002,37.78803885621014,-122.42548897319084,0.01749211287036534,96.41551842323878,True
2025-10-01 01:39:30,TSLA001,37.78134192211039,-122.43071519649098,72.58036262467797,20.654296559414682,True
2025-10-01 01:40:00,TSLA001,37.768127971199206,-122.43147172645831,1.1768392240996706,76.00498186855688,True
2025-10-01 01:40:30,TSLA002,37.78739782757818,-122.41835598969148,85.67211880121694,43.28005173595759,True
2025-10-01 01:41:00,TSLA001,37.78342216006578,-122.43172133926657,28.190688219385002,58.281167166617294,False
2025-10-01 01:41:30,TSLA002,37.76850714182686,-122.40466959867665,45.59775021277552,65.58776375577311,True
2025-10-01 01:42:00,TSLA002,37.78280014668285,-122.414250625406,45.65250171282046,64.92174676711534,False
2025-10-01 01:42:30,TSLA003,37.77249429967824,-122.4214073996091,101.570690203187,82.10221526229822,True
2025-10-01 01:43:00,TSLA002,37.77698478199799,-122.42020497333702,12.251131307154512,85.90646548948642,True
2025-10-01 01:43:30,TSLA003,37.78089650466914,-122.4085807463886,80.02763440203151,25.867948777711938,True
2025-10-01 01:44:00,TSLA001,37.78858497701305,-122.40599100472139,117.75081950330447,76.24071312367035,True
2025-10-01 01:44:30,TSLA001,37.76844004014873,-122.42873917802555,2.6861314965132355,51.92459951638958,True
2025-10-01 01:45:00,TSLA001,37.778549621806526,-122.42673160872668,115.90730385141794,85.48714169556871,True
2025-10-01 01:45:30,TSLA001,37.79505726226231,-122.42297332322356,2.208567473224754,68.71122969425299,True
2025-10-01 01:46:00,TSLA003,37.77313952503973,-122.42564604898833,100.9379350150875,20.818914503238204,False
2025-10-01 01:46:30,TSLA001,37.776865567777,-122.43744758096233,115.3493303590931,73.31720690950456,False
2025-10-01 01:47:00,TSLA002,37.79504230474478,-122.42754878546235,119.16328587263,94.05681926849876,False
2025-10-01 01:47:30,TSLA002,37.78127477471949,-122.42643812439195,55.09456091646626,26.647752254454467,False
2025-10-01 01:48:00,TSLA002,37.76016019720839,-122.4314015381071,104.03490075002527,59.538458193095124,True
2025-10-01 01:48:30,TSLA003,37.76694522347846,-122.41499719724534,14.680745163552604,70.06828051597475,False
2025-10-01 01:49:00,TSLA001,37.781795792143654,-122.42065821507137,51.04612063371137,35.66908418445958,True
2025-10-01 01:49:30,TSLA001,37.77913004907891,-122.41322712845853,36.95699714196318,72.05532413066445,True
2025-10-01 01:50:00,TSLA001,37.77652579866739,-122.42924777585849,47.42124607284942,23.983876740354635,True
2025-10-01 01:50:30,TSLA003,37.796512241831664,-122.41306097964554,84.23770227172707,92.45434074237045,True
2025-10-01 01:51:00,TSLA002,37.76872512843842,-122.41795280202003,10.49762400513063,81.01230786465852,False
2025-10-01 01:51:30,TSLA002,37.774155861765685,-122.42488464627237,119.77967523943559,95.28187724485493,True
2025-10-01 01:52:00,TSLA001,37.75526889790562,-122.40335715351875,76.20805908443036,53.47411391202392,False
2025-10-01 01:52:30,TSLA002,37.78650659888801,-122.41827293688262,104.82211038867143,22.73630741523008,False
2025-10-01 01:53:00,TSLA002,37.76691147698938,-122.42466547406971,99.56346782865349,47.32272701928349,True
2025-10-01 01:53:30,TSLA003,37.78547136768801,-122.41658964693653,91.91970528465677,61.26012398047334,True
2025-10-01 01:54:00,TSLA003,37.78442030131438,-122.42886485457599,4.706823734889927,94.8697500035895,True
2025-10-01 01:54:30,TSLA003,37.79839099258788,-122.4211676781189,61.97604919002481,90.64531893956247,True
2025-10-01 01:55:00,TSLA003,37.78139275576532,-122.39910911931709,39.37780514574081,67.52574332853806,True
2025-10-01 01:55:30,TSLA001,37.771339133756804,-122.43709594032966,13.552693898620829,78.38018017148569,False
2025-10-01 01:56:00,TSLA003,37.77943622959997,-122.42468224005988,41.158824770388385,96.31186337629516,True
2025-10-01 01:56:30,TSLA002,37.76730747152172,-122.42087591880302,77.37636447698188,88.04732739694654,True
2025-10-01 01:57:00,TSLA001,37.77809160177509,-122.42306400964422,27.675171434657308,72.70555160301468,True
2025-10-01 01:57:30,TSLA002,37.77289097494458,-122.42440647019029,53.35145150670555,63.20441255380278,False
2025-10-01 01:58:00,TSLA002,37.774196615503286,-122.4024675825834,48.53930923543803,58.083260951677865,True
2025-10-01 01:58:30,TSLA002,37.76591633512073,-122.42494847229577,6.295555536769339,80.52877981077812,False
2025-10-01 01:59:00,TSLA003,37.77790446059763,-122.41543161192084,75.36990352593608,84.70184121487547,True
2025-10-01 01:59:30,TSLA003,37.78314230025686,-122.42552557943374,74.26162827510407,37.41152016324419,True
2025-10-01 02:00:00,TSLA001,37.758379032053284,-122.41540813940493,115.96974062964057,57.9220090445816,True
2025-10-01 02:00:30,TSLA001,37.76801407346735,-122.41004322370087,35.76062599577725,81.69221515315216,True
2025-10-01 02:01:00,TSLA003,37.77658047169181,-122.42014374346483,50.27412343704251,74.05659985572954,True
2025-10-01 02:01:30,TSLA002,37.75142683358787,-122.42511814851895,48.43651468192958,67.3261456615806,False
2025-10-01 02:02:00,TSLA001,37.792302644337134,-122.420635190352,110.36926811829343,45.89812216118914,False
2025-10-01 02:02:30,TSLA003,37.76778889185447,-122.41404922108714,49.03791784671257,68.73749516821485,True
2025-10-01 02:03:00,TSLA003,37.76551912481242,-122.41073536979782,53.13169730471504,68.97155768493575,True
2025-10-01 02:03:30,TSLA003,37.77282657723743,-122.41682973148161,30.28134410300961,54.5946531426377,False
2025-10-01 02:04:00,TSLA002,37.776273728387984,-122.4201949242237,0.1401775708857267,96.82397764986503,False
2025-10-01 02:04:30,TSLA003,37.76733527102048,-122.4066118495572,13.254080565044095,72.24971068663132,True
2025-10-01 02:05:00,TSLA003,37.78470413665989,-122.42566601710134,84.46669817127707,88.0557641060493,True
2025-10-01 02:05:30,TSLA003,37.77889706539442,-122.42352252875283,81.89947120507712,30.316654192204595,True
2025-10-01 02:06:00,TSLA003,37.76652758106395,-122.40146305357719,38.70366874138453,80.54236720195655,True
2025-10-01 02:06:30,TSLA001,37.76967594883078,-122.42036748173575,56.76074732963708,68.14954323465396,True
2025-10-01 02:07:00,TSLA001,37.7597323030361,-122.41280954684864,35.68540720563795,44.66219347112342,False
2025-10-01 02:07:30,TSLA003,37.76236659104465,-122.42826888134277,87.70996662694739,30.908968381361134,True
2025-10-01 02:08:00,TSLA002,37.778775983282124,-122.40939011203909,101.0999220127686,50.37177417711792,True
